,year,country,is_host,gold,silver,bronze,total_medal
4949,2020,MRI,0,0,0,0,0
4950,2020,SEY,0,0,0,0,0
4951,2020,CZE,0,4,4,3,11
4952,2020,LUX,0,0,0,0,0
4953,2020,MTN,0,0,0,0,0
4954,2020,SKN,0,0,0,0,0
4955,2020,TTO,0,0,0,0,0
4956,2020,DOM,0,0,3,2,5
4957,2020,VIN,0,0,0,0,0
4958,2020,JAM,0,4,1,4,9
4959,2020,LBR,0,0,0,0,0
4960,2020,SUR,0,0,0,0,0
4961,2020,NEP,0,0,0,0,0
4962,2020,AUT,0,1,1,5,7
4963,2020,PLW,0,0,0,0,0
4964,2020,LTU,0,0,1,0,1
4965,2020,TOG,0,0,0,0,0
4966,2020,NAM,0,0,1,0,1
4967,2020,AHO,0,0,0,0,0
4968,2020,UKR,0,1,6,12,19
4969,2020,ISL,0,0,0,0,0
4970,2020,ASA,0,0,0,0,0
4971,2020,SAM,0,0,0,0,0
4972,2020,RWA,0,0,0,0,0
4973,2020,CRO,0,3,3,2,8
4974,2020,DMA,0,0,0,0,0
4975,2020,HAI,0,0,0,0,0
4976,2020,MLT,0,0,0,0,0
4977,2020,CYP,0,0,0,0,0
4978,2020,BIZ,0,0,0,0,0
4979,2020,YMD,0,0,0,0,0
4980,2020,THA,0,1,0,1,2
4981,2020,BER,0,1,0,0,1
4982,2020,ANZ,0,0,0,0,0
4983,2020,SCG,0,0,0,0,0
4984,2020,SLE,0,0,0,0,0
4985,2020,PNG,0,0,0,0,0
4986,2020,YEM,0,0,0,0,0
4987,2020,TLS,0,0,0,0,0
4988,2020,OMA,0,0,0,0,0
4989,2020,FIJ,0,1,0,1,2
4990,2020,VAN,0,0,0,0,0
4991,2020,MDA,0,0,0,1,1
4992,2020,BAH,0,2,0,0,2
4993,2020,GUA,0,0,0,0,0
4994,2020,YUG,0,0,0,0,0
4995,2020,LAT,0,1,0,1,2
4996,2020,SRB,0,3,1,5,9
4997,2020,IVB,0,0,0,0,0
4998,2020,MOZ,0,0,0,0,0
4999,2020,ISV,0,0,0,0,0
5000,2020,CAF,0,0,0,0,0
5001,2020,MAD,0,0,0,0,0
5002,2020,BIH,0,0,0,0,0
5003,2020,GUM,0,0,0,0,0
5004,2020,CAY,0,0,0,0,0
5005,2020,SVK,0,1,2,1,4
5006,2020,BAR,0,0,0,0,0
5007,2020,GBS,0,0,0,0,0
5008,2020,COD,0,0,0,0,0
5009,2020,GAB,0,0,0,0,0
5010,2020,SMR,0,0,1,2,3
5011,2020,LAO,0,0,0,0,0
5012,2020,BOT,0,0,0,1,1
5013,2020,ROT,0,0,0,0,0
5014,2020,KOR,0,6,4,10,20
5015,2020,CAM,0,0,0,0,0
5016,2020,PRK,0,0,0,0,0
5017,2020,SOL,0,0,0,0,0
5018,2020,SEN,0,0,0,0,0
5019,2020,CPV,0,0,0,0,0
5020,2020,GEQ,0,0,0,0,0
5021,2020,BOL,0,0,0,0,0
5022,2020,SAA,0,0,0,0,0
5023,2020,ANT,0,0,0,0,0
5024,2020,AND,0,0,0,0,0
5025,2020,ZIM,0,0,0,0,0
5026,2020,GRN,0,0,0,1,1
5027,2020,HKG,0,1,2,3,6
5028,2020,LCA,0,0,0,0,0
5029,2020,FSM,0,0,0,0,0
5030,2020,MYA,0,0,0,0,0
5031,2020,MAW,0,0,0,0,0
5032,2020,ZAM,0,0,0,0,0
5033,2020,TPE,0,2,4,6,12
5034,2020,STP,0,0,0,0,0
5035,2020,MKD,0,0,1,0,1
5036,2020,BOH,0,0,0,0,0
5037,2020,LIE,0,0,0,0,0
5038,2020,MNE,0,0,0,0,0
5039,2020,GAM,0,0,0,0,0
5040,2020,ALB,0,0,0,0,0
5041,2020,WIF,0,0,0,0,0
5042,2020,SWZ,0,0,0,0,0
5043,2020,NBO,0,0,0,0,0
5044,2020,BDI,0,0,0,0,0
5045,2020,ARU,0,0,0,0,0
5046,2020,NRU,0,0,0,0,0
5047,2020,VIE,0,0,0,0,0
5048,2020,BHU,0,0,0,0,0
5049,2020,MHL,0,0,0,0,0
5050,2020,KIR,0,0,0,0,0
5051,2020,UNK,0,0,0,0,0
5052,2020,TUV,0,0,0,0,0
5053,2020,TGA,0,0,0,0,0
5054,2020,NFL,0,0,0,0,0
5055,2020,KOS,0,2,0,0,2
5056,2020,SSD,0,0,0,0,0
5057,2020,LES,0,0,0,0,0
5058,2020,EOR,0,0,0,0,0
5059,2020,AIN,0,0,0,0,0
5060,2024,CHN,0,40,27,24,91
5061,2024,DEN,0,2,2,5,9
5062,2024,NED,0,15,7,12,34
5063,2024,FIN,0,0,0,0,0
5064,2024,NOR,0,4,1,3,8
5065,2024,ROU,0,3,4,2,9
5066,2024,EST,0,0,0,0,0
5067,2024,FRA,1,16,26,22,64
5068,2024,MAR,0,1,0,1,2
5069,2024,ESP,0,5,4,9,18
5070,2024,EGY,0,1,1,1,3
5071,2024,IRI,0,3,6,3,12
5072,2024,BUL,0,3,1,3,7
5073,2024,ITA,0,12,13,15,40
5074,2024,CHA,0,0,0,0,0
5075,2024,AZE,0,2,2,3,7
5076,2024,SUD,0,0,0,0,0
5077,2024,RUS,0,0,0,0,0
5078,2024,ARG,0,1,1,1,3
5079,2024,CUB,0,2,1,6,9
5080,2024,BLR,0,0,0,0,0
5081,2024,GRE,0,1,1,6,8
5082,2024,CMR,0,0,0,0,0
5083,2024,TUR,0,0,3,5,8
5084,2024,CHI,0,1,1,0,2
5085,2024,MEX,0,0,3,2,5
5086,2024,USA,0,40,44,42,126
5087,2024,URS,0,0,0,0,0
5088,2024,NCA,0,0,0,0,0
5089,2024,HUN,0,6,7,6,19
5090,2024,NGR,0,0,0,0,0
5091,2024,ALG,0,2,0,1,3
5092,2024,KUW,0,0,0,0,0
5093,2024,BRN,0,2,1,1,4
5094,2024,PAK,0,1,0,0,1
5095,2024,IRQ,0,0,0,0,0
5096,2024,LBN,0,0,0,0,0
5097,2024,QAT,0,0,0,1,1
5098,2024,MAS,0,0,0,2,2
5099,2024,GER,0,12,13,8,33
5100,2024,CAN,0,9,7,11,27
5101,2024,IRL,0,4,0,3,7
5102,2024,AUS,0,18,19,16,53
5103,2024,RSA,0,1,3,2,6
5104,2024,ERI,0,0,0,0,0
5105,2024,TAN,0,0,0,0,0
5106,2024,JOR,0,0,1,0,1
5107,2024,TUN,0,1,1,1,3
5108,2024,LBA,0,0,0,0,0
5109,2024,BEL,0,3,1,6,10
5110,2024,DJI,0,0,0,0,0
5111,2024,PLE,0,0,0,0,0
5112,2024,COM,0,0,0,0,0
5113,2024,KAZ,0,1,3,3,7
5114,2024,BRU,0,0,0,0,0
5115,2024,IND,0,0,1,5,6
5116,2024,KSA,0,0,0,0,0
5117,2024,SYR,0,0,0,0,0
5118,2024,MDV,0,0,0,0,0
5119,2024,ETH,0,1,3,0,4
5120,2024,UAE,0,0,0,0,0
5121,2024,YAR,0,0,0,0,0
5122,2024,INA,0,2,0,1,3
5123,2024,PHI,0,2,0,2,4
5124,2024,SGP,0,0,0,1,1
5125,2024,UZB,0,8,2,3,13
5126,2024,KGZ,0,0,2,4,6
5127,2024,TJK,0,0,0,3,3
5128,2024,EUN,0,0,0,0,0
5129,2024,JPN,0,20,12,13,45
5130,2024,CGO,0,0,0,0,0
5131,2024,SUI,0,1,2,5,8
5132,2024,BRA,0,3,7,10,20
5133,2024,GDR,0,0,0,0,0
5134,2024,MGL,0,0,1,0,1
5135,2024,ISR,0,1,5,1,7
5136,2024,URU,0,0,0,0,0
5137,2024,SWE,0,4,4,3,11
5138,2024,SRI,0,0,0,0,0
5139,2024,ARM,0,0,3,1,4
5140,2024,CIV,0,0,0,1,1
5141,2024,KEN,0,4,2,5,11
5142,2024,BEN,0,0,0,0,0
5143,2024,GBR,0,14,22,29,65
5144,2024,GHA,0,0,0,0,0
5145,2024,SOM,0,0,0,0,0
5146,2024,MLI,0,0,0,0,0
5147,2024,AFG,0,0,0,0,0
5148,2024,POL,0,1,4,5,10
5149,2024,CRC,0,0,0,0,0
5150,2024,PAN,0,0,1,0,1
5151,2024,GEO,0,3,3,1,7
5152,2024,SLO,0,2,1,0,3
5153,2024,GUY,0,0,0,0,0
5154,2024,NZL,0,10,7,3,20
5155,2024,POR,0,1,2,1,4
5156,2024,PAR,0,0,0,0,0
5157,2024,ANG,0,0,0,0,0
5158,2024,VEN,0,0,0,0,0
5159,2024,COL,0,0,3,1,4
5160,2024,FRG,0,0,0,0,0
5161,2024,BAN,0,0,0,0,0
5162,2024,PER,0,0,0,1,1
5163,2024,ESA,0,0,0,0,0
5164,2024,PUR,0,0,0,2,2
5165,2024,UGA,0,1,1,0,2
5166,2024,HON,0,0,0,0,0
5167,2024,ECU,0,1,2,2,5
5168,2024,TKM,0,0,0,0,0
5169,2024,MRI,0,0,0,0,0
5170,2024,SEY,0,0,0,0,0
5171,2024,CZE,0,3,0,2,5
5172,2024,LUX,0,0,0,0,0
5173,2024,MTN,0,0,0,0,0
5174,2024,SKN,0,0,0,0,0
5175,2024,TTO,0,0,0,0,0
5176,2024,DOM,0,1,0,2,3
5177,2024,VIN,0,0,0,0,0
5178,2024,JAM,0,1,3,2,6
5179,2024,LBR,0,0,0,0,0
5180,2024,SUR,0,0,0,0,0
5181,2024,NEP,0,0,0,0,0
5182,2024,AUT,0,2,0,3,5
5183,2024,PLW,0,0,0,0,0
5184,2024,LTU,0,0,2,2,4
5185,2024,TOG,0,0,0,0,0
5186,2024,NAM,0,0,0,0,0
5187,2024,AHO,0,0,0,0,0
5188,2024,UKR,0,3,5,4,12
5189,2024,ISL,0,0,0,0,0
5190,2024,ASA,0,0,0,0,0
5191,2024,SAM,0,0,0,0,0
5192,2024,RWA,0,0,0,0,0
5193,2024,CRO,0,2,2,3,7
5194,2024,DMA,0,1,0,0,1
5195,2024,HAI,0,0,0,0,0
5196,2024,MLT,0,0,0,0,0
5197,2024,CYP,0,0,1,0,1
5198,2024,BIZ,0,0,0,0,0
5199,2024,YMD,0,0,0,0,0
5200,2024,THA,0,1,3,2,6
5201,2024,BER,0,0,0,0,0
5202,2024,ANZ,0,0,0,0,0
5203,2024,SCG,0,0,0,0,0
5204,2024,SLE,0,0,0,0,0
5205,2024,PNG,0,0,0,0,0
5206,2024,YEM,0,0,0,0,0
5207,2024,TLS,0,0,0,0,0
5208,2024,OMA,0,0,0,0,0
5209,2024,FIJ,0,0,1,0,1
5210,2024,VAN,0,0,0,0,0
5211,2024,MDA,0,0,1,3,4
5212,2024,BAH,0,0,0,0,0
5213,2024,GUA,0,1,0,1,2
5214,2024,YUG,0,0,0,0,0
5215,2024,LAT,0,0,0,0,0
5216,2024,SRB,0,3,1,1,5
5217,2024,IVB,0,0,0,0,0
5218,2024,MOZ,0,0,0,0,0
5219,2024,ISV,0,0,0,0,0
5220,2024,CAF,0,0,0,0,0
5221,2024,MAD,0,0,0,0,0
5222,2024,BIH,0,0,0,0,0
5223,2024,GUM,0,0,0,0,0
5224,2024,CAY,0,0,0,0,0
5225,2024,SVK,0,0,0,1,1
5226,2024,BAR,0,0,0,0,0
5227,2024,GBS,0,0,0,0,0
5228,2024,COD,0,0,0,0,0
5229,2024,GAB,0,0,0,0,0
5230,2024,SMR,0,0,0,0,0
5231,2024,LAO,0,0,0,0,0
5232,2024,BOT,0,1,1,0,2
5233,2024,ROT,0,0,0,0,0
5234,2024,KOR,0,13,9,10,32
5235,2024,CAM,0,0,0,0,0
5236,2024,PRK,0,0,2,4,6
5237,2024,SOL,0,0,0,0,0
5238,2024,SEN,0,0,0,0,0
5239,2024,CPV,0,0,0,1,1
5240,2024,GEQ,0,0,0,0,0
5241,2024,BOL,0,0,0,0,0
5242,2024,SAA,0,0,0,0,0
5243,2024,ANT,0,0,0,0,0
5244,2024,AND,0,0,0,0,0
5245,2024,ZIM,0,0,0,0,0
5246,2024,GRN,0,0,0,2,2
5247,2024,HKG,0,2,0,2,4
5248,2024,LCA,0,1,1,0,2
5249,2024,FSM,0,0,0,0,0
5250,2024,MYA,0,0,0,0,0
5251,2024,MAW,0,0,0,0,0
5252,2024,ZAM,0,0,0,1,1
5253,2024,TPE,0,2,0,5,7
5254,2024,STP,0,0,0,0,0
5255,2024,MKD,0,0,0,0,0
5256,2024,BOH,0,0,0,0,0
5257,2024,LIE,0,0,0,0,0
5258,2024,MNE,0,0,0,0,0
5259,2024,GAM,0,0,0,0,0
5260,2024,ALB,0,0,0,2,2
5261,2024,WIF,0,0,0,0,0
5262,2024,SWZ,0,0,0,0,0
5263,2024,NBO,0,0,0,0,0
5264,2024,BDI,0,0,0,0,0
5265,2024,ARU,0,0,0,0,0
5266,2024,NRU,0,0,0,0,0
5267,2024,VIE,0,0,0,0,0
5268,2024,BHU,0,0,0,0,0
5269,2024,MHL,0,0,0,0,0
5270,2024,KIR,0,0,0,0,0
5271,2024,UNK,0,0,0,0,0
5272,2024,TUV,0,0,0,0,0
5273,2024,TGA,0,0,0,0,0
5274,2024,NFL,0,0,0,0,0
5275,2024,KOS,0,0,1,1,2
5276,2024,SSD,0,0,0,0,0
5277,2024,LES,0,0,0,0,0
5278,2024,EOR,0,0,0,1,1
5279,2024,AIN,0,0,0,0,0
